Event#,Sequence,Designation, ConsensusConsensus,Parsimony O,Conflict,SubPhPr,TreeSubDist,OuCheck,TreeSubPhPr,TreePhPr,PhPr,TrpScore,dMax(VisRD),DistRank,O:E,SubDist,Parsimony I,SetDistT,SetDistP,O:E Dist,
 348,OQ503502.1,MajorParent, 3.97332436454787, 0, 0, 0, 10, 5, 0, 0, 0, 4, 7.21633786537722, 0, 4, 2, 0, 0, 0, 0,
 348,KY417143.1,MinorParent, 9.92284555053972, 20, 10, 5, 0, 5, 4, 14, 4, 0, 5.91648129224706, 0, 4, 1, 20, 5, 5, 20,
 350,MZ081379.1,Recombinant, 15.5311887624178, 20, 10, 10, 0, 5, 0, 0, 8, 8, 7.36248908699434, 0, 2, 2, 20, 2.5, 5, 0,
 350,MZ081382.1,MajorParent, 5.19958417687059, 0, 0, 5, 0, 0, 0, 0, 4, 4, 6.14972260249298, .564516129032258, 0, 1, 10, 0, 0, 20,
 350,OR233326.1,MinorParent, 9.26922706071163, 20, 10, 0, 0, 5, 0, 0, 0, 0, 6.48778831051269, .766129032258065, 4, 0, 0, 5, 5, 15,
 351,OQ175350.1,Recombinant, 18.8984580665034, 20, 10, 10, 10, 10, 8, 18, 8, 8, 7.16703647476507, 2.19758064516129, 4, 2, 20, 5, 5, 15,
 351,OK287354.1,MajorParent, 2.22131889276966, 0, 0, 0, 5, 0, 0, 0, 0, 0, 5.87836510076656, .383064516129032, 0, 0, 0, 0, 0, 20,
 351,KF569996.1,MinorParent, 8.8802230407269, 20, 10, 5, 0, 0, 4, 14, 4, 4, 6.95459842446837, 0, 2, 1, 20, 2.5, 5, 0,
 352,OK017808.1,Recombinant, 14.5847506820996, 20, 1, 5, 0, 5, 0, 0, 4, 8, 6.8103514833915, 0, 4, 2, 20, 5, 5, 20,
 352,DQ084200.1,MajorParent, 1.62655314760213, 0, 1, 0, 0, 5, 0, 0, 0, 4, 5.97328190597096, 0, 0, 0, 0, 2.5, 0, 0,
 352,OK017802.1,MinorParent, 13.7886961702983, 20, 1, 10, 0, 5, 0, 0, 8, 0, 7.21636661063754, 0, 2, 1, 20, 0, 0, 15,
 353,OK017810.1,Recombinant, 12.6156151986403, 20, 10, 5, 10, 10, 0, 0, 4, 4, 6.84328919998568, 0, 2, 2, 20, 5, 5, 0,
 353,OK017837.1,MajorParent, 12.1426095221793, 10, 5, 10, 0, 0, 4, 14, 8, 8, 6.6999501427271, 0, 0, 1, 20, 2.5, 0, 20,
 353,GQ153542.1,MinorParent, 5.24177527918036, 0, 0, 0, 5, 0, 8, 18, 0, 0, 6.45676065728722, 0, 4, 0, 0, 0, 0, 15,
 354,OK017858.1,Recombinant, 16.0410071086576, 20, 10, 10, 0, 0, 0, 0, 8, 8, 7.18689395519979, 0, 0, 1, 10, 5, 0, 15,
 354,KC881006.1,MajorParent, 4.69856796732872, 0, 0, 0, 0, 0, 0, 0, 0, 4, 5.55281193131591, 2.05761316872428E-02, 2, 0, 20, 2.5, 0, 20,
 354,OK017823.1,MinorParent, 9.26042492401363, 10, 10, 5, 0, 10, 0, 0, 4, 0, 7.26029411348431, .185185185185185, 4, 2, 0, 0, 0, 0,
 355,OK017858.1,Recombinant, 14.255247930561, 20, 1, 10, 5, 5, 4, 14, 8, 0, 7.09146621926882, 0, 4, 1, 20, 2.5, 5, 15,
 355,KY417150.1,MajorParent, 7.33094932541662, 20, 1, 0, 0, 5, 0, 0, 0, 4, 6.38659556303424, .496894409937888, 4, 0, 20, 0, 0, 20,
 355,KC881006.1,MinorParent, 8.41380274402239, 0, 1, 5, 10, 5, 8, 18, 4, 8, 6.52193821769695, 0, 4, 2, 0, 5, 5, 0,
 356,OK017832.1,Recombinant, 17.6385689638048, 20, 10, 10, 5, 0, 8, 18, 8, 4, 9.23028245245591, .309917355371901, 2, 2, 20, 2.5, 0, 15,
 356,OK017833.1,MajorParent, 10.087875662178, 20, 5, 5, 10, 0, 4, 14, 4, 8, 4.79850102292155, 0, 0, 1, 10, 5, 5, 20,
 356,OR233297.1,MinorParent, 2.27355537401723, 0, 0, 0, 0, 10, 0, 0, 0, 0, 5.97121652462254, .206611570247934, 4, 0, 0, 0, 0, 0,
 357,MZ937003.1,Recombinant, 14.4646495853382, 0, 0, 10, 10, 0, 8, 18, 8, 8, 6.2269682220723, 0, 4, 2, 20, 5, 0, 15,
 357,RacCS20637,MajorParent, 10.1997054158636, 20, 5, 0, 5, 10, 4, 14, 0, 4, 5.72696087365968, 2.06611570247934E-02, 0, 0, 20, 2.5, 0, 20,
 357,OR233323.1,MinorParent, 5.33564499879819, 0, 10, 5, 0, 0, 0, 0, 4, 0, 8.04607090426802, 0, 2, 1, 0, 0, 0, 0,
 359,MK211374.1,Recombinant, 14.1267598541652, 20, 1, 0, 0, 5, 8, 18, 0, 8, 7.25985266561121, 0, 0, 2, 20, 0, 0, 15,
 359,KF294457.1,MajorParent, 8.11452679522007, 0, 1, 5, 10, 5, 4, 14, 4, 4, 5.74792017626364, 0, 4, 0, 0, 2.5, 0, 20,
 359,OQ503501.1,MinorParent, 7.75871335061477, 10, 1, 10, 5, 5, 0, 0, 8, 0, 6.99222715812515, 0, 4, 1, 10, 5, 0, 0,
 360,RacCS20637,Recombinant, 16.0092047881268, 20, 10, 10, 5, 5, 8, 18, 8, 4, 6.86347035513349, .408163265306122, 4, 2, 20, 2.5, 0, 15,
 360,MZ937000.1,MajorParent, 10.1924230806015, 0, 0, 5, 10, 5, 4, 14, 4, 8, 7.19031606432553, 0, 4, 1, 0, 5, 5, 20,
 360,EPI_ISL_852605,MinorParent, 3.79837213127173, 10, 10, 0, 0, 5, 0, 0, 0, 0, 5.94621358054098, .306122448979592, 4, 0, 10, 0, 0, 0,
 361,OR233311.1,Recombinant, 16.9133477786494, 20, 10, 10, 0, 5, 0, 0, 8, 8, 7.18312784104737, 0, 4, 0, 20, 2.5, 0, 20,
 361,OR261266.1,MajorParent, 10.4231727703123, 20, 10, 5, 0, 0, 0, 0, 4, 4, 7.24507901726364, 0, 0, 2, 20, 5, 0, 0,
 361,OR261265.1,MinorParent, 2.6634794510383, 0, 0, 0, 0, 5, 0, 0, 0, 0, 5.57179314168899, 0, 2, 1, 0, 0, 0, 15,
 362,OK017836.1,Recombinant, 17.9148456171078, 20, 0, 10, 10, 5, 8, 18, 8, 4, 9.22214383645484, 0, 4, 2, 20, 2.5, 5, 20,
 362,OK017844.1,MajorParent, 9.29919346432598, 10, 10, 5, 0, 5, 4, 14, 4, 8, 5.78573828200995, 6.14754098360656E-02, 0, 1, 20, 0, 0, 15,
 362,OQ503500.1,MinorParent, 2.7859609185662, 0, 10, 0, 5, 5, 0, 0, 0, 0, 4.99211788153521, 0, 2, 0, 0, 5, 5, 0,
 363,OK017844.1,Recombinant, 10.7123533505479, 20, 10, 5, 10, 0, 0, 0, 4, 0, 7.58701406820711, 0, 0, 0, 10, 0, 0, 15,
 363,GQ153542.1,MajorParent, 10.5674710046716, 20, 10, 10, 0, 0, 4, 14, 8, 4, 6.57782296532889, 6.14754098360656E-02, 4, 2, 20, 2.5, 0, 0,
 363,GQ153547.1,MinorParent, 8.72017564478054, 0, 0, 0, 5, 10, 8, 18, 0, 8, 5.835162966464, 0, 0, 1, 0, 5, 0, 20,
 364,OK017807.1,Recombinant, 16.4028823606168, 20, 0, 10, 0, 10, 8, 18, 8, 8, 6.8921383208771, 0, 2, 2, 20, 5, 5, 15,
 364,OK017844.1,MajorParent, 10.3335991801815, 20, 10, 5, 10, 0, 0, 14, 4, 4, 7.21963085902325, .306748466257669, 0, 1, 20, 0, 0, 0,
 364,DQ084200.1,MinorParent, 3.26351845920176, 0, 10, 0, 5, 0, 4, 0, 0, 0, 5.88823082009966, 0, 4, 0, 0, 2.5, 0, 20,
 365,LC663793.1,Recombinant, 13.625073788597, 10, 1, 0, 0, 5, 0, 0, 0, 8, 6.95032466982664, 0, 4, 0, 10, 0, 0, 0,
 365,LC556375.1,MajorParent, 12.5844452235176, 20, 1, 0, 0, 5, 0, 0, 0, 4, 6.37155898347737, 0, 4, 0, 20, 0, 0, 0,
 365,LC663958.1,MinorParent, 3.79048098788545, 0, 1, 0, 0, 5, 0, 0, 0, 0, 6.678116346696, 0, 4, 0, 0, 0, 0, 0,
 366,KY417149.1,Recombinant, 14.0502462441372, 0, 1, 10, 5, 0, 8, 18, 8, 8, 7.9768302074172, 0, 4, 2, 0, 5, 5, 20,
 366,KY417143.1,MajorParent, 7.53735857763272, 20, 1, 0, 10, 0, 0, 0, 0, 4, 6.52909528139396, 0, 0, 0, 20, 0, 0, 15,
 366,MK211378.1,MinorParent, 8.41239517823009, 20, 1, 5, 0, 10, 4, 14, 4, 0, 5.49407451118885, 0, 4, 1, 20, 2.5, 5, 0,
 369,MZ190138.1,Recombinant, 12.661992693, 20, 1, 10, 5, 5, 4, 14, 8, 4, 6.4544287567502, 0, 0, 1, 20, 0, 0, 20,
 369,MW719567.1,MajorParent, 8.5569708907336, 0, 1, 0, 10, 5, 8, 18, 0, 8, 6.93046618465255, 0, 4, 0, 0, 2.5, 0, 0,
 369,MT726044.1,MinorParent, 8.78103641626639, 20, 1, 5, 0, 5, 0, 0, 4, 0, 6.61510505859725, .245901639344262, 2, 2, 20, 5, 0, 15,
 371,KC881005.1,Recombinant, 16.1831382275047, 20, 10, 5, 5, 0, 4, 14, 4, 8, 7.25885300917269, .614754098360656, 0, 2, 20, 5, 5, 20,
 371,DQ084199.1,MajorParent, .95371260843015, 0, 0, 0, 0, 0, 0, 0, 0, 4, 6.18018297556603, .102459016393443, 2, 0, 0, 2.5, 0, 0,
 371,MZ190138.1,MinorParent, 12.8631491640652, 10, 0, 10, 10, 10, 8, 18, 8, 0, 6.56096401526129, 0, 4, 1, 10, 0, 0, 15,
 372,MZ081379.1,Recombinant, 18.2607977471245, 20, 10, 10, 5, 5, 8, 18, 8, 8, 7.10789488043823, 4.13223140495868E-02, 2, 0, 20, 2.5, 5, 20,
 372,KY417152.1,MajorParent, 6.44539972148958, 10, 10, 0, 10, 5, 0, 0, 0, 4, 5.86620689460881, 0, 0, 2, 10, 0, 0, 15,
 372,JX993987.1,MinorParent, 5.29380253138592, 0, 0, 5, 0, 5, 4, 14, 4, 0, 7.02589822495297, .371900826446281, 4, 1, 0, 5, 5, 0,
 373,OK017858.1,Recombinant, 15.267745984863, 20, 10, 5, 10, 10, 8, 18, 0, 8, 9.03902067565665, .45360824742268, 4, 2, 0, 5, 5, 0,
 373,KY417152.1,MajorParent, 3.07659945733871, 0, 0, 0, 0, 0, 0, 0, 4, 4, 5.54791101394493, .577319587628866, 0, 1, 0, 2.5, 0, 15,
 373,AY394995.1,MinorParent, 11.6556545577982, 20, 10, 10, 5, 0, 4, 14, 8, 0, 5.41306831039843, .350515463917526, 0, 0, 20, 0, 0, 20,
 374,MK211374.1,Recombinant, 19.9940542721352, 20, 10, 10, 0, 5, 8, 18, 8, 8, 9.60195732840493, 0, 4, 2, 20, 5, 0, 20,
 374,OQ503497.1,MajorParent, 2.89566567299593, 0, 0, 5, 10, 5, 0, 0, 4, 4, 5.01449474110576, .350515463917526, 0, 1, 0, 2.5, 0, 0,
 374,OK017858.1,MinorParent, 7.11028005486885, 10, 5, 0, 5, 5, 4, 14, 0, 0, 5.38354793048931, 0, 4, 0, 10, 0, 0, 15,
 375,LC663958.1,Recombinant, 19.0434502295393, 20, 0, 10, 10, 5, 8, 18, 8, 8, 7.3258229948286, .515463917525773, 0, 0, 10, 5, 0, 15,
 375,KF294457.1,MajorParent, 2.00444939664161, 0, 10, 0, 5, 5, 4, 14, 0, 0, 6.37523181837517, 0, 0, 2, 0, 2.5, 0, 0,
 375,KY417152.1,MinorParent, 8.95210037381907, 10, 10, 5, 0, 5, 0, 0, 4, 4, 6.29894518679623, 0, 4, 1, 20, 0, 0, 20,
 377,LC663793.1,Recombinant, 15.3951656640182, 20, 1, 10, 5, 5, 8, 18, 8, 4, 5.70824273458234, 0, 0, 2, 20, 2.5, 0, 20,
 377,OK017806.1,MajorParent, 9.6379985040392, 10, 1, 5, 0, 5, 0, 0, 4, 8, 7.5406183487926, .184049079754601, 0, 1, 10, 5, 0, 15,
 377,KY417152.1,MinorParent, 4.9668358319426, 0, 1, 0, 10, 5, 4, 14, 0, 0, 6.75113891662506, 0, 4, 0, 0, 0, 0, 0,
 378,KF569996.1,Recombinant, 18.7851368372643, 20, 10, 10, 10, 5, 8, 18, 8, 4, 8.33747433085831, 0, 4, 1, 20, 2.5, 5, 15,
 378,OQ503500.1,MajorParent, 9.35285644390663, 10, 10, 5, 5, 5, 4, 14, 4, 8, 6.46668251980382, 0, 0, 0, 10, 0, 0, 20,
 378,MZ081379.1,MinorParent, 1.8620067188291, 0, 0, 0, 0, 5, 0, 0, 0, 0, 5.19584314933787, 0, 4, 2, 0, 5, 5, 0,
 379,KJ473816.1,Recombinant, 12.7767823609583, 20, 1, 0, 10, 5, 4, 14, 0, 8, 6.76782360958334, .285132382892057, 4, 0, 20, 0, 5, 20,
 379,OQ175350.1,MajorParent, 7.87843586700329, 0, 1, 10, 0, 5, 8, 0, 8, 4, 6.78435867003293, .183299389002037, 0, 1, 0, 0, 0, 15,
 379,OK287354.1,MinorParent, 9.34478177203837, 20, 1, 5, 5, 5, 0, 18, 4, 0, 6.44781772038373, .427698574338086, 2, 2, 20, 5, 5, 0,
 380,MK211374.1,Recombinant, 13.4842810561947, 20, 10, 5, 0, 5, 0, 0, 4, 0, 8.25579800947662, 0, 4, 1, 20, 0, 0, 0,
 380,OQ503506.1,MajorParent, 11.6695870571897, 0, 0, 10, 0, 5, 0, 0, 8, 8, 6.49436851702182, 2.03665987780041E-02, 4, 2, 10, 5, 5, 20,
 380,MK211376.1,MinorParent, 4.84613188661559, 0, 10, 0, 0, 5, 0, 0, 0, 4, 5.24983347350155, 0, 0, 0, 0, 2.5, 0, 15,
 381,GQ153542.1,Recombinant, 14.8714661347803, 20, 10, 5, 0, 10, 0, 0, 4, 8, 7.9453812680198, 2.03252032520325E-02, 4, 2, 20, 5, 5, 15,
 381,GQ153539.1,MajorParent, 6.17845638415052, 0, 10, 0, 5, 0, 8, 18, 0, 4, 5.21133229912779, 0, 0, 0, 10, 2.5, 0, 0,
 381,OK017802.1,MinorParent, 8.9500774810692, 10, 0, 10, 10, 0, 4, 14, 8, 0, 6.84328643285241, 0, 2, 1, 0, 0, 0, 20,
 382,OK017837.1,Recombinant, 11.1794270003826, 20, 10, 5, 5, 0, 8, 18, 4, 0, 7.06089755407471, 0, 2, 0, 20, 0, 0, 15,
 382,GQ153542.1,MajorParent, 7.9087507623466, 0, 0, 10, 10, 0, 4, 14, 8, 4, 7.22819561899133, .393374741200828, 0, 2, 0, 5, 5, 0,
 382,GQ153545.1,MinorParent, 10.9118222372708, 20, 10, 0, 0, 10, 0, 0, 0, 8, 5.71090682693396, 0, 4, 1, 20, 2.5, 0, 20,
 383,OK287355.1,Recombinant, 15.93362900835, 20, 1, 10, 0, 0, 4, 14, 8, 8, 7.63090700503729, 0, 4, 2, 20, 5, 5, 15,
 383,OP963576.1,MajorParent, 8.36415670326713, 20, 1, 5, 5, 0, 8, 18, 4, 4, 6.02065844291051, 0, 0, 0, 20, 2.5, 0, 0,
 383,EPI_ISL_852604,MinorParent, 5.70221428838288, 0, 1, 0, 10, 10, 0, 0, 0, 0, 6.3484345520522, 0, 2, 1, 0, 0, 0, 20,
 385,OK017835.1,Recombinant, 13.8118673658239, 10, 1, 0, 10, 5, 8, 18, 0, 4, 7.40830134690784, .98326359832636, 4, 2, 10, 5, 5, 0,
 385,OK017834.1,MajorParent, 9.96786503130568, 20, 1, 10, 0, 5, 0, 0, 8, 8, 6.56714867598207, .439330543933054, 4, 0, 20, 0, 0, 0,
 385,OQ503497.1,MinorParent, 6.22026760287043, 0, 1, 5, 5, 5, 4, 14, 4, 0, 6.02454997711008, .271966527196653, 4, 1, 0, 2.5, 5, 0,
 386,MG772934.1,Recombinant, 11.5890227504696, 20, 10, 0, 0, 10, 0, 0, 0, 8, 5.92447560882305, 0, 4, 2, 20, 5, 5, 20,
 386,MN908947.3,MajorParent, 9.41393365565664, 0, 0, 10, 10, 0, 8, 18, 8, 4, 6.85484208526166, 0, 0, 1, 0, 2.5, 0, 0,
 386,EPI_ISL_852605,MinorParent, 8.99704359387381, 10, 10, 5, 5, 0, 4, 14, 4, 0, 7.2206823059153, .104602510460251, 0, 0, 0, 0, 0, 15,
 388,EPI_ISL_852605,Recombinant, 11.2845769966389, 20, 10, 5, 10, 0, 0, 0, 4, 0, 7.1945758128597, 0, 4, 2, 20, 2.5, 5, 15,
 388,OK017804.1,MajorParent, 9.03564726320011, 0, 0, 10, 5, 0, 8, 18, 8, 8, 6.84390225836118, 0, 0, 1, 0, 5, 5, 0,
 388,MW703458.1,MinorParent, 9.67977574016101, 20, 10, 0, 0, 10, 4, 14, 0, 4, 5.96152192877912, 0, 4, 0, 20, 0, 0, 20,
 389,OQ503502.1,Recombinant, 17.5735620486548, 20, 10, 10, 10, 5, 4, 14, 8, 4, 7.09958617925025, .104602510460251, 4, 2, 20, 5, 5, 15,
 389,KY417148.1,MajorParent, 7.99006200438341, 0, 0, 5, 0, 5, 8, 18, 4, 8, 6.70211074317664, .230125523012552, 4, 0, 0, 0, 0, 20,
 389,KY417152.1,MinorParent, 4.43637594696174, 10, 0, 0, 5, 5, 0, 0, 0, 0, 6.19830307757311, 0, 4, 1, 10, 2.5, 5, 0,
 390,OK017807.1,Recombinant, 13.8602782972094, 20, 1, 10, 0, 5, 0, 0, 4, 8, 6.95820782452782, 0, 0, 0, 20, 0, 0, 20,
 390,OK017802.1,MajorParent, 9.59327202000977, 0, 1, 5, 0, 5, 0, 0, 8, 8, 7.10662469207747, 0, 0, 2, 0, 5, 0, 20,
 390,GQ153539.1,MinorParent, 6.54644968278085, 20, 1, 0, 0, 5, 0, 0, 0, 0, 5.93516748339472, 0, 4, 1, 20, 0, 0, 0,
 391,OK017847.1,Recombinant, 18.9366769384999, 20, 10, 10, 5, 10, 8, 14, 8, 8, 7.67560939502341, 0, 4, 2, 20, 5, 0, 20,
 391,MK211376.1,MajorParent, .919294029437485, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.29048141350922, 0, 0, 1, 0, 2.5, 0, 0,
 391,KY417151.1,MinorParent, 10.1440290320627, 20, 10, 5, 10, 0, 4, 18, 4, 4, 6.03390919146737, 0, 2, 0, 10, 0, 0, 15,
 392,OK017847.1,Recombinant, 16.2633726834743, 10, 10, 10, 10, 5, 8, 18, 8, 8, 6.78379485117624, 0, 2, 2, 10, 5, 5, 20,
 392,MK211374.1,MajorParent, 10.8892269185137, 20, 10, 5, 5, 5, 0, 14, 4, 4, 6.8405243759999, 0, 0, 1, 20, 2.5, 0, 0,
 392,OR233295.1,MinorParent, 2.84740039801201, 0, 0, 0, 0, 5, 4, 0, 0, 0, 6.37568077282386, 0, 4, 0, 0, 0, 0, 15,
 393,MK211374.1,Recombinant, 18.7859571744485, 20, 1, 10, 10, 5, 8, 18, 8, 8, 7.33242963269265, .143149284253579, 4, 2, 20, 5, 5, 20,
 393,MK211376.1,MajorParent, 1.21154657987899, 0, 1, 0, 0, 5, 0, 0, 0, 4, 5.80681993567092, 0, 0, 0, 0, 2.5, 0, 0,
 393,KF569996.1,MinorParent, 10.0024962456725, 20, 1, 5, 5, 5, 4, 14, 4, 0, 6.86075043163643, 0, 4, 1, 20, 0, 0, 15,
 394,OQ503497.1,Recombinant, 14.6690598873579, 0, 1, 10, 10, 10, 8, 18, 8, 8, 6.68880395806028, 0, 4, 2, 0, 5, 5, 20,
 394,OK017834.1,MajorParent, 10.5392773434004, 20, 1, 0, 5, 0, 4, 14, 4, 4, 6.98831542645411, .591836734693878, 0, 1, 20, 2.5, 0, 0,
 394,DQ412043.1,MinorParent, 4.79166276924169, 10, 1, 5, 0, 0, 0, 0, 0, 0, 6.32288061548562, 0, 2, 0, 10, 0, 0, 15,
 395,OK017835.1,Recombinant, 14.3771930856783, 20, 1, 0, 10, 0, 4, 14, 4, 8, 7.15687235488573, .859538784067086, 4, 1, 20, 2.5, 0, 20,
 395,OQ503497.1,MajorParent, 10.874359897571, 0, 1, 10, 5, 0, 8, 18, 8, 4, 6.38748766456945, .50314465408805, 4, 2, 0, 5, 5, 15,
 395,DQ648857.1,MinorParent, 4.74844701675075, 10, 1, 5, 0, 10, 0, 0, 0, 0, 6.45563998054482, .649895178197065, 4, 0, 10, 0, 0, 0,
 396,KY770860.1,Recombinant, 16.3891653801454, 0, 10, 10, 0, 5, 0, 0, 0, 8, 7.36775451872557, 0, 4, 0, 20, 5, 5, 20,
 396,KJ473812.1,MajorParent, 4.31821716318033, 0, 0, 0, 0, 5, 0, 0, 4, 4, 6.45101500516343, 0, 0, 2, 10, 0, 0, 0,
 396,DQ412042.1,MinorParent, 9.29261745667428, 20, 10, 5, 0, 5, 0, 0, 8, 0, 6.181230476111, 0, 0, 1, 0, 2.5, 0, 15,
 397,JX993988.1,Recombinant, 17.8015209323619, 20, 10, 10, 10, 5, 8, 18, 8, 8, 7.38771886201664, .354906054279749, 2, 1, 20, 0, 0, 15,
 397,MZ081377.1,MajorParent, 9.46753811341886, 20, 10, 5, 5, 5, 4, 14, 0, 4, 5.79681902132976, .146137787056367, 0, 0, 20, 2.5, 0, 20,
 397,OR233297.1,MinorParent, 2.73094095421919, 0, 0, 0, 0, 5, 0, 0, 4, 0, 6.8154621166536, .104384133611691, 4, 2, 0, 5, 0, 0,
 398,OK017860.1,Recombinant, 15.189957111028, 20, 10, 5, 10, 0, 8, 18, 4, 8, 6.77937513614905, 0, 4, 1, 20, 2.5, 0, 15,
 398,DQ648857.1,MajorParent, 13.6416816990084, 20, 10, 10, 5, 10, 4, 14, 8, 4, 6.73863281773985, .125786163522013, 4, 0, 20, 0, 0, 20,
 398,OK017835.1,MinorParent, 1.1683611899636, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.48199204611111, 0, 4, 2, 0, 5, 0, 0,
 399,OQ503497.1,Recombinant, 15.3567930633762, 20, 0, 10, 10, 0, 8, 18, 8, 0, 6.6330978397441, 0, 4, 0, 20, 2.5, 5, 20,
 399,OQ175343.1,MajorParent, 3.95775019193316, 0, 10, 5, 0, 10, 0, 0, 4, 8, 6.07351458887261, .230607966457023, 4, 1, 0, 0, 0, 0,
 399,OK017860.1,MinorParent, 10.6854567446907, 10, 10, 0, 5, 0, 4, 14, 0, 4, 7.2933875713833, 0, 0, 2, 20, 5, 5, 15,
 400,OK017833.1,Recombinant, 15.066858676793, 20, 1, 10, 5, 5, 0, 0, 8, 4, 6.85284240241688, 0, 4, 2, 20, 5, 0, 20,
 400,DQ412043.1,MajorParent, 6.2111744582219, 0, 1, 0, 0, 0, 4, 14, 0, 8, 6.50408969830083, 0, 0, 0, 10, 2.5, 0, 15,
 400,OK017835.1,MinorParent, 8.7219668649851, 20, 1, 5, 10, 0, 8, 18, 4, 0, 6.64306789928229, 0, 0, 1, 0, 0, 0, 0,
 401,OK017810.1,Recombinant, 15.1835522213806, 0, 1, 0, 0, 5, 0, 0, 0, 0, 7.13019596007335, .903361344537815, 4, 0, 0, 0, 0, 20,
 401,OK017811.1,MajorParent, 4.81989720609694, 0, 1, 0, 0, 5, 0, 0, 0, 0, 6.54831374093281, .672268907563025, 4, 0, 0, 0, 0, 0,
 401,OK017809.1,MinorParent, 9.99655057252248, 0, 1, 0, 0, 5, 0, 0, 0, 8, 6.32149029899383, .798319327731092, 4, 0, 0, 0, 0, 15,
 402,OK017856.1,Recombinant, 13.8535603050816, 0, 10, 0, 10, 10, 8, 18, 0, 8, 7.21865266946444, .126315789473684, 0, 0, 0, 5, 5, 20,
 402,KY417146.1,MajorParent, 5.3567360253035, 0, 0, 10, 5, 0, 4, 14, 8, 4, 5.87144022140557, .778947368421053, 0, 1, 0, 0, 0, 0,
 402,OR233326.1,MinorParent, 10.7897036696149, 20, 10, 5, 0, 0, 0, 0, 4, 0, 6.90990710912999, 1.28421052631579, 4, 2, 20, 2.5, 0, 15,
 404,OK017844.1,Recombinant, 14.4921020960639, 20, 10, 5, 10, 0, 8, 18, 4, 4, 7.2054478820313, 1.15303983228512, 0, 2, 20, 5, 5, 20,
 404,OK017840.1,MajorParent, 12.9432871060022, 20, 5, 10, 0, 10, 0, 0, 8, 8, 6.79755090719063, .50314465408805, 0, 1, 20, 2.5, 0, 15,
 404,OK017802.1,MinorParent, 2.56461079793387, 0, 0, 0, 5, 0, 4, 14, 0, 0, 5.99700121077807, .356394129979036, 4, 0, 0, 0, 0, 0,
 405,NC_014470.1,Recombinant, 13.522782991523, 20, 1, 10, 10, 10, 0, 0, 4, 8, 6.86232282836409, .209643605870021, 4, 2, 20, 5, 5, 20,
 405,MZ190137.1,MajorParent, 12.2175777920708, 20, 1, 5, 5, 0, 4, 14, 8, 4, 7.76643533407127, .125786163522013, 0, 1, 20, 2.5, 0, 0,
 405,OQ401247.1,MinorParent, 4.25963921640621, 0, 1, 0, 0, 0, 8, 18, 0, 0, 5.37124183756464, 0, 2, 0, 0, 0, 0, 15,
 406,OK017859.1,Recombinant, 18.1412573908527, 20, 10, 10, 10, 0, 8, 18, 8, 8, 6.70439121258162, 0, 0, 2, 20, 2.5, 5, 20,
 406,DQ412043.1,MajorParent, 8.46138028086882, 10, 5, 5, 0, 10, 0, 0, 4, 4, 7.11369999125289, .272536687631027, 4, 1, 10, 0, 0, 15,
 406,KY417151.1,MinorParent, 3.39736232827845, 0, 0, 0, 5, 0, 4, 14, 0, 0, 6.1819087961655, 0, 2, 0, 0, 5, 5, 0,
 407,MZ081382.1,Recombinant, 15.4301381777805, 20, 10, 5, 10, 10, 4, 18, 4, 8, 6.1177303785488, 0, 2, 0, 20, 2.5, 5, 20,
 407,MZ081379.1,MajorParent, 8.25840877276191, 20, 10, 0, 0, 0, 8, 14, 0, 4, 5.45765927842227, .335429769392034, 0, 2, 20, 0, 0, 15,
 407,OK017859.1,MinorParent, 6.31145304945764, 0, 0, 10, 5, 0, 0, 0, 8, 0, 8.42461034302893, 0, 4, 1, 0, 5, 5, 0,
 408,OK017834.1,Recombinant, 11.210399527262, 20, 0, 5, 10, 5, 4, 18, 4, 8, 6.53819523322548, .838574423480084, 4, 1, 0, 2.5, 0, 20,
 408,OQ503497.1,MajorParent, 10.6915164605892, 0, 10, 10, 5, 5, 8, 14, 8, 0, 5.80612431094089, .775681341719078, 0, 2, 20, 5, 5, 15,
 408,OK017859.1,MinorParent, 8.09808401214879, 10, 10, 0, 0, 5, 0, 0, 0, 4, 7.65568045583363, 0, 0, 0, 20, 0, 0, 0,
 409,OR233310.1,Recombinant, 13.4962255546421, 20, 10, 5, 0, 5, 8, 18, 4, 8, 7.23354400848551, 0, 2, 1, 20, 0, 0, 0,
 409,OR233306.1,MajorParent, 10.7170838981578, 20, 10, 10, 5, 5, 0, 0, 8, 4, 6.20930481476598, 0, 0, 2, 20, 2.5, 0, 20,
 409,KJ473816.1,MinorParent, 5.78669054720017, 0, 0, 0, 10, 5, 4, 14, 0, 0, 6.55715117674851, 0, 4, 0, 0, 5, 0, 15,
 410,MZ937003.1,Recombinant, 18.8989370703704, 20, 10, 10, 5, 5, 8, 18, 8, 8, 6.97403410932117, 0, 4, 2, 20, 5, 0, 20,
 410,MZ937004.1,MajorParent, 6.467507117041, 10, 0, 5, 0, 0, 4, 14, 4, 4, 7.22311509080631, 0, 0, 1, 0, 2.5, 0, 0,
 410,RacCS20637,MinorParent, 4.63355581258861, 0, 5, 0, 10, 5, 0, 0, 0, 0, 5.80285079987251, 0, 2, 0, 0, 0, 0, 15,
